from_latitude,from_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(hours)
12.981615,80.231598,13.111615,80.361598,22:45:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,27
12.3085,76.665808,12.3485,76.705808,15:20:00,conditions Sunny,Medium ,2.0,scooter ,0,No ,1
19.876994,75.372353,19.896994,75.392353,08:25:00,conditions Sandstorms,Low ,2.0,electric_scooter ,0,No ,4
19.876428,75.364792,19.926428,75.414792,19:10:00,conditions Windy,Medium ,0.0,motorcycle ,0,No ,21
12.975377,77.696664,13.025377,77.746664,17:45:00,conditions Windy,Medium ,1.0,scooter ,1,No ,16
15.51315,73.78346,15.56315,73.83346,19:50:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,8
22.760072,75.892574,22.800072,75.932574,13:10:00,conditions Sandstorms,High ,0.0,motorcycle ,1,No ,28
13.027018,80.254791,13.107018,80.334791,23:00:00,conditions Sunny,Low ,1.0,motorcycle ,1,No ,17
0.0,0.0,0.09,0.09,18:45:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,9
17.440827,78.393391,17.480827,78.433391,15:20:00,conditions Sandstorms,Medium ,1.0,motorcycle ,1,No ,15
19.878028,75.317475,19.958028,75.397475,20:30:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,37
13.005801,80.250744,13.065801,80.310744,20:15:00,conditions Stormy,Jam ,2.0,motorcycle ,1,No ,16
23.357804,85.325146,23.367804,85.335146,08:40:00,conditions Windy,Low ,1.0,motorcycle ,0,No ,19
26.849596,75.800512,26.979596,75.930512,17:35:00,conditions Windy,Medium ,1.0,scooter ,2,No ,28
-22.552672,88.352885,22.622672,88.422885,19:40:00,conditions Fog,Jam ,1.0,scooter ,1,No ,25
12.323194,76.630583,12.333194,76.640583,09:10:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,9
23.369746,85.33982,23.419746,85.38982,22:15:00,conditions Fog,Jam ,1.0,motorcycle ,0,No ,14
17.424114,78.347554,17.484114,78.407554,19:55:00,conditions Fog,Jam ,2.0,scooter ,1,No ,21
18.539299,73.897902,18.619299,73.977902,20:15:00,conditions Sandstorms,Jam ,1.0,motorcycle ,0,No ,17
26.913726,75.75282,26.983726,75.82282,21:15:00,conditions Fog,Jam ,1.0,scooter ,0,No ,20
23.353783,85.326967,23.443783,85.416967,22:15:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,10
30.361281,78.068022,30.431281,78.138022,20:15:00,conditions Sunny,Jam ,2.0,electric_scooter ,0,No ,4
11.024839,77.007003,11.084839,77.067003,21:40:00,conditions Cloudy,Jam ,1.0,motorcycle ,0,No ,16
27.163303,78.057044,27.193303,78.087044,22:45:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,17
18.636215,73.751081,18.676215,73.791081,15:20:00,conditions Stormy,Medium ,0.0,motorcycle ,0,No ,23
22.728163,75.884212,22.778163,75.934212,20:45:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,12
22.727021,75.884167,22.767021,75.924167,15:05:00,conditions Fog,High ,2.0,scooter ,NaN ,No ,15
13.049645,80.242268,13.069645,80.262268,11:55:00,conditions Windy,High ,2.0,electric_scooter ,0,No ,16
18.563934,73.915367,18.643935,73.995367,23:35:00,conditions Sunny,Low ,0.0,motorcycle ,1,No ,16
13.058616,80.264151,13.068616,80.274151,08:50:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,3
12.906229,77.596791,13.036229,77.726791,20:25:00,conditions Windy,Jam ,1.0,scooter ,1,No ,7
18.927584,72.832585,18.977584,72.882585,21:55:00,conditions Fog,Jam ,0.0,motorcycle ,0,No ,15
-17.483216,78.552111,17.563216,78.632111,17:40:00,conditions Stormy,Medium ,1.0,motorcycle ,1,No ,20
21.149569,72.772697,21.219569,72.842697,18:45:00,conditions Sandstorms,Medium ,0.0,motorcycle ,0,No ,19
12.323194,76.630583,12.363194,76.670583,15:00:00,conditions Stormy,High ,2.0,electric_scooter ,0,No ,15
15.561295,73.749478,15.691295,73.879478,22:50:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,11
12.337928,76.617889,12.357928,76.637889,11:40:00,conditions Stormy,High ,1.0,scooter ,1,No ,18
19.091458,72.827808,19.161458,72.897808,21:55:00,conditions Cloudy,Jam ,1.0,motorcycle ,1,No ,32
21.186438,72.794115,21.226438,72.834115,13:05:00,conditions Cloudy,High ,1.0,motorcycle ,1,No ,22
19.875337,75.316722,19.935337,75.376722,21:35:00,conditions Sandstorms,Jam ,0.0,motorcycle ,0,No ,21
21.173493,72.801953,21.263493,72.891953,21:05:00,conditions Cloudy,Jam ,1.0,scooter ,0,No ,28
19.874449,75.360232,19.964449,75.450232,20:30:00,conditions Sandstorms,Jam ,1.0,motorcycle ,0,No ,18
0.0,0.0,0.07,0.07,20:35:00,conditions Cloudy,Jam ,1.0,motorcycle ,1,No ,20
17.45971,78.368855,17.56971,78.478855,21:30:00,conditions Windy,Jam ,2.0,scooter ,2,No ,27
17.411028,78.329645,17.491028,78.409645,22:10:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,20
11.025083,77.015393,11.095083,77.085393,20:40:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,30
22.725748,75.898497,22.785747,75.958497,23:15:00,conditions Sunny,Low ,2.0,scooter ,0,No ,12
13.045479,80.23311,13.105479,80.29311,22:40:00,conditions Fog,Low ,1.0,scooter ,NaN ,No ,5
11.022298,76.998349,11.112298,77.088349,18:05:00,conditions Windy,Medium ,0.0,motorcycle ,2,No ,39
10.028047,76.310019,10.098047,76.380019,22:05:00,conditions Windy,Jam ,1.0,scooter ,1,No ,26
-15.496162,73.825364,15.626162,73.955364,23:50:00,conditions Windy,Low ,1.0,motorcycle ,1,No ,13
11.026117,76.944652,11.156117,77.074652,00:10:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,8
22.310526,73.170937,22.400526,73.260937,22:55:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,11
18.546947,73.900626,18.586947,73.940626,14:30:00,conditions Cloudy,High ,2.0,scooter ,0,No ,17
26.849596,75.800512,26.869596,75.820512,12:00:00,conditions Windy,High ,0.0,motorcycle ,1,No ,24
17.431668,78.408321,17.501668,78.478321,18:20:00,conditions Sandstorms,Medium ,1.0,scooter ,1,No ,9
12.972793,80.249982,13.102793,80.379982,19:55:00,conditions Sunny,Jam ,1.0,motorcycle ,1,No ,17
0.0,0.0,0.06,0.06,20:30:00,conditions Sunny,Jam ,2.0,scooter ,1,No ,6
21.160437,72.774209,21.270437,72.884209,23:00:00,conditions Sandstorms,Low ,2.0,electric_scooter ,0,No ,7
22.577821,88.400581,22.687821,88.510581,18:20:00,conditions Sandstorms,Medium ,2.0,electric_scooter ,1,No ,20
0.0,0.0,0.04,0.04,14:55:00,conditions Sandstorms,High ,0.0,motorcycle ,1,No ,22
15.546594,73.760431,15.556594,73.770431,10:30:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,13
22.526461,88.364453,22.636461,88.474453,19:25:00,conditions Sandstorms,Jam ,2.0,scooter ,1,No ,21
27.157772,78.04725,27.187772,78.07725,20:35:00,conditions Sandstorms,Jam ,0.0,motorcycle ,0,No ,20
0.0,0.0,0.07,0.07,20:15:00,conditions Stormy,Jam ,1.0,scooter ,1,No ,13
22.310329,73.169083,22.380329,73.239083,17:30:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,28
12.323194,76.630583,12.363194,76.670583,14:50:00,conditions Cloudy,High ,2.0,scooter ,0,No ,17
15.49395,73.827423,15.51395,73.847423,10:00:00,conditions Fog,Low ,1.0,motorcycle ,1,No ,8
13.066762,80.251865,13.076762,80.261865,11:05:00,conditions Fog,Low ,1.0,motorcycle ,1,No ,2
23.39925,85.390464,23.50925,85.500464,23:05:00,conditions Cloudy,Low ,2.0,motorcycle ,1,No ,29
26.473698,80.352677,26.523698,80.402677,17:30:00,conditions Sandstorms,Medium ,1.0,scooter ,1,No ,19
-13.054347,-80.257221,13.084347,80.287221,23:25:00,conditions Sandstorms,Low ,1.0,scooter ,NaN ,No ,1
21.160437,72.774209,21.200437,72.814209,13:10:00,conditions Fog,High ,1.0,motorcycle ,1,No ,22
26.846156,75.8023,26.986156,75.9423,20:45:00,conditions Stormy,Jam ,2.0,scooter ,1,No ,24
11.022477,76.995667,11.132477,77.105667,21:55:00,conditions Sunny,Jam ,2.0,scooter ,0,No ,17
22.745049,75.892471,22.855049,76.002471,19:55:00,conditions Stormy,Jam ,1.0,motorcycle ,1,No ,34
17.45971,78.368855,17.51971,78.428855,20:35:00,conditions Fog,Jam ,2.0,scooter ,2,No ,26
19.121999,72.908493,19.151999,72.938493,21:10:00,conditions Sunny,Jam ,2.0,motorcycle ,1,No ,9
26.88842,75.800689,26.95842,75.870689,22:05:00,conditions Fog,Jam ,1.0,motorcycle ,2,No ,26
23.416792,85.316842,23.496792,85.396842,18:15:00,conditions Fog,Medium ,2.0,scooter ,0,No ,23
21.170798,72.790489,21.210798,72.830489,13:15:00,conditions Sunny,High ,1.0,scooter ,1,No ,2
19.121999,72.908493,19.131999,72.918493,09:05:00,conditions Stormy,Low ,2.0,scooter ,0,No ,7
26.849596,75.800512,26.929596,75.880512,21:50:00,conditions Sunny,Jam ,1.0,motorcycle ,1,No ,7
0.0,0.0,0.02,0.02,09:20:00,conditions Sunny,Low ,2.0,motorcycle ,1,No ,5
9.970717,76.285447,10.030717,76.345447,21:10:00,conditions Sandstorms,Jam ,1.0,scooter ,NaN ,No ,20
21.157729,72.768726,21.287729,72.898726,19:05:00,conditions Cloudy,Medium ,1.0,motorcycle ,1,No ,17
26.911378,75.789034,27.001378,75.879034,20:50:00,conditions Fog,Jam ,2.0,motorcycle ,1,No ,38
18.554382,73.798206,18.634382,73.878206,17:35:00,conditions Cloudy,Medium ,2.0,scooter ,2,No ,26
12.906229,77.596791,12.986229,77.676791,19:55:00,conditions Windy,Jam ,0.0,motorcycle ,0,No ,27
0.0,0.0,0.13,0.13,18:05:00,conditions Sandstorms,Medium ,2.0,scooter ,0,No ,24
22.32,73.17,22.39,73.24,22:25:00,conditions Cloudy,Low ,2.0,scooter ,0,No ,13
12.284747,76.625861,12.334747,76.675861,20:40:00,conditions Fog,Jam ,1.0,scooter ,0,No ,19
19.880256,75.323503,19.900256,75.343503,09:05:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,23
19.065838,72.832658,19.085838,72.852658,10:05:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,14
0.0,0.0,0.03,0.03,22:45:00,conditions Sandstorms,Low ,2.0,scooter ,0,No ,18
22.311603,73.165012,22.381603,73.235012,21:55:00,conditions Sunny,Jam ,1.0,scooter ,1,No ,1
26.911378,75.789034,26.941378,75.819034,20:45:00,conditions Sandstorms,Jam ,2.0,motorcycle ,1,No ,19
18.569156,73.774723,18.629156,73.834723,21:05:00,conditions NaN,NaN ,3.0,motorcycle ,0,No ,21
0.0,0.0,0.05,0.05,23:30:00,conditions Fog,Low ,2.0,electric_scooter ,0,No ,5
11.003008,76.97544,11.133009,77.10544,19:55:00,conditions Cloudy,Jam ,1.0,scooter ,2,No ,39
11.010375,76.95295,11.040375,76.98295,21:00:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,23
12.323225,76.630028,12.333225,76.640028,11:50:00,conditions Windy,High ,0.0,motorcycle ,1,No ,37
12.970324,77.645748,12.990324,77.665748,12:00:00,conditions Windy,High ,0.0,motorcycle ,1,No ,25
0.0,0.0,0.01,0.01,09:25:00,conditions Sunny,Low ,0.0,motorcycle ,1,No ,19
12.297954,76.665169,12.317954,76.685169,09:35:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,16
26.90294,75.793007,26.93294,75.823007,00:15:00,conditions Stormy,Low ,2.0,scooter ,1,No ,6
22.552672,88.352885,22.602672,88.402885,17:40:00,conditions Windy,Medium ,0.0,motorcycle ,0,No ,5
22.753839,75.897429,22.833838,75.977429,19:50:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,Yes ,30
12.311072,76.654878,12.441072,76.784878,17:35:00,conditions Stormy,Medium ,1.0,motorcycle ,2,No ,28
12.934365,77.616155,13.004365,77.686155,17:35:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,8
19.221315,72.862381,19.331315,72.972381,22:30:00,conditions Windy,Low ,1.0,motorcycle ,0,No ,9
12.325461,76.632278,12.345461,76.652278,09:25:00,conditions Windy,Low ,1.0,scooter ,0,No ,5
26.914142,75.805704,27.044142,75.935704,23:45:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,25
26.921411,75.793604,27.061411,75.933604,19:50:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,27
26.482581,80.315628,26.522581,80.355628,16:25:00,conditions Sandstorms,Medium ,0.0,motorcycle ,0,No ,0
23.184992,77.417227,23.254992,77.487227,23:30:00,conditions Sandstorms,Low ,2.0,electric_scooter ,1,No ,8
12.972161,77.596014,13.032161,77.656014,21:30:00,conditions Stormy,Jam ,0.0,motorcycle ,0,No ,34
27.158822,78.045359,27.268822,78.155359,20:10:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,40
26.482581,80.315628,26.492581,80.325628,10:35:00,conditions Stormy,Low ,2.0,scooter ,0,No ,9
19.121999,72.908493,19.151999,72.938493,19:15:00,conditions Fog,Jam ,1.0,motorcycle ,1,No ,21
11.02091,76.940432,11.08091,77.000432,23:30:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,9
22.745536,75.893106,22.835536,75.983106,20:35:00,conditions Stormy,Jam ,2.0,motorcycle ,1,No ,17
30.895817,75.813112,31.035817,75.953112,21:45:00,conditions Cloudy,Jam ,1.0,scooter ,1,No ,32
12.949934,77.699386,12.989934,77.739386,12:50:00,conditions Stormy,High ,2.0,motorcycle ,0,No ,15
23.333017,85.3172,23.443017,85.4272,22:55:00,conditions Cloudy,Low ,1.0,motorcycle ,1,No ,14
23.351489,85.324253,23.381489,85.354253,23:15:00,conditions Sunny,Low ,1.0,motorcycle ,1,No ,11
13.027018,80.254791,13.057018,80.284791,19:25:00,conditions Stormy,Jam ,2.0,scooter ,1,No ,21
23.355164,85.324097,23.485164,85.454097,19:30:00,conditions Fog,Jam ,0.0,motorcycle ,2,No ,31
21.160437,72.774209,21.170437,72.784209,09:15:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,16
21.157729,72.768726,21.207729,72.818726,17:30:00,conditions Sandstorms,Medium ,1.0,motorcycle ,0,No ,11
12.981615,80.231598,13.021615,80.271598,17:05:00,conditions Sandstorms,Medium ,0.0,motorcycle ,0,No ,16
10.027014,76.308053,10.077014,76.358053,18:15:00,conditions Cloudy,Medium ,1.0,motorcycle ,1,No ,7
15.585658,73.743606,15.635658,73.793606,20:25:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,13
12.316967,76.603067,12.326967,76.613067,09:30:00,conditions Sunny,Low ,1.0,scooter ,1,No ,12
23.359194,85.325447,23.409194,85.375447,20:30:00,conditions Sunny,Jam ,1.0,motorcycle ,0,No ,11
0.0,0.0,0.01,0.01,10:40:00,conditions Windy,Low ,1.0,scooter ,1,No ,13
11.010375,76.95295,11.020375,76.96295,08:50:00,conditions Sandstorms,Low ,2.0,scooter ,1,No ,15
22.311603,73.165012,22.381603,73.235012,17:20:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,20
22.725748,75.898497,22.815748,75.988497,17:55:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,15
21.160437,72.774209,21.210437,72.824209,00:00:00,conditions Sunny,Low ,0.0,motorcycle ,1,No ,8
12.323225,76.630028,12.383225,76.690028,19:00:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,16
22.732225,75.874765,22.772225,75.914765,16:10:00,conditions Sunny,Medium ,0.0,motorcycle ,NaN ,No ,11
22.311358,73.164798,22.421358,73.274798,19:35:00,conditions Stormy,Jam ,0.0,motorcycle ,2,No ,37
21.173493,72.801953,21.263493,72.891953,23:05:00,conditions Fog,Low ,2.0,motorcycle ,2,No ,29
17.410371,78.437225,17.490371,78.517225,17:30:00,conditions Sunny,Medium ,1.0,motorcycle ,1,No ,5
17.431477,78.40035,17.441477,78.41035,09:30:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,18
12.316967,76.603067,12.356967,76.643067,14:25:00,conditions Stormy,High ,2.0,scooter ,0,No ,18
26.88842,75.800689,26.90842,75.820689,12:10:00,conditions Sunny,High ,0.0,motorcycle ,0,No ,12
18.56245,73.916619,18.61245,73.966619,18:55:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,15
22.307898,73.167788,22.367898,73.227788,23:55:00,conditions Stormy,Low ,2.0,scooter ,1,No ,10
27.163303,78.057044,27.243303,78.137044,19:45:00,conditions Fog,Jam ,2.0,motorcycle ,2,Yes ,37
30.893244,75.821817,30.933244,75.861817,15:30:00,conditions Sunny,Medium ,2.0,scooter ,1,No ,9
13.058616,80.264151,13.098616,80.304151,12:50:00,conditions Sandstorms,High ,2.0,motorcycle ,1,No ,24
26.921411,75.793604,26.971411,75.843604,19:00:00,conditions Cloudy,Medium ,1.0,scooter ,0,No ,5
22.722634,75.886959,22.852634,76.016959,18:55:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,28
26.90294,75.793007,26.96294,75.853007,18:50:00,conditions Windy,Medium ,1.0,motorcycle ,0,No ,14
26.910262,75.783013,26.960262,75.833013,17:55:00,conditions Stormy,Medium ,2.0,scooter ,0,No ,16
30.899584,75.809346,30.909584,75.819346,11:05:00,conditions Windy,Low ,2.0,scooter ,1,No ,19
26.849596,75.800512,26.899596,75.850512,19:45:00,conditions Windy,Jam ,2.0,electric_scooter ,0,No ,7
11.003681,76.975525,11.093681,77.065525,23:15:00,conditions Windy,Low ,2.0,electric_scooter ,0,No ,7
22.732225,75.874765,22.792225,75.934765,21:55:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,34
23.416792,85.316842,23.476792,85.376842,18:25:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,9
13.029198,77.570997,13.099198,77.640997,17:45:00,conditions Cloudy,Medium ,2.0,electric_scooter ,1,No ,27
13.054347,80.257221,13.164347,80.367221,18:45:00,conditions Windy,Medium ,2.0,motorcycle ,1,No ,17
26.846156,75.8023,26.856156,75.8123,08:40:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,21
18.593481,73.785901,18.613481,73.805901,10:45:00,conditions Sandstorms,Low ,2.0,scooter ,0,No ,18
19.176269,72.836721,19.216269,72.876721,12:35:00,conditions Sandstorms,High ,0.0,motorcycle ,1,No ,29
25.454697,81.834492,25.594697,81.974492,22:05:00,conditions Stormy,Jam ,2.0,motorcycle ,0,No ,17
12.906229,77.596791,13.016229,77.706791,23:10:00,conditions Fog,Low ,1.0,motorcycle ,0,No ,18
19.1093,72.825451,19.1393,72.855451,21:40:00,conditions Windy,Jam ,0.0,motorcycle ,0,No ,9
27.160934,78.044095,27.300934,78.184095,22:55:00,conditions Stormy,Low ,1.0,scooter ,0,No ,6
21.186438,72.794115,21.216438,72.824115,21:00:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,27
11.000762,76.981876,11.050762,77.031876,17:35:00,conditions Windy,Medium ,2.0,motorcycle ,1,No ,10
11.026117,76.944652,11.136117,77.054652,21:05:00,conditions Fog,Jam ,2.0,electric_scooter ,1,No ,24
21.149669,72.772629,21.259669,72.882629,20:50:00,conditions Cloudy,Jam ,0.0,motorcycle ,3,No ,40
18.56245,73.916619,18.60245,73.956619,13:00:00,conditions Sandstorms,High ,2.0,scooter ,0,No ,7
26.47775,80.351569,26.60775,80.481569,17:15:00,conditions Cloudy,Medium ,2.0,electric_scooter ,1,No ,34
21.186608,72.794136,21.266608,72.874136,20:00:00,conditions Windy,Jam ,0.0,motorcycle ,0,No ,15
13.026279,80.174568,13.066279,80.214568,13:40:00,conditions Sunny,High ,0.0,motorcycle ,1,No ,10
23.351489,85.324253,23.401489,85.374253,20:10:00,conditions Windy,Jam ,2.0,motorcycle ,1,No ,8
27.161661,78.011544,27.251661,78.101544,23:05:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,26
11.003681,76.975525,11.053681,77.025525,22:00:00,conditions Stormy,Jam ,1.0,scooter ,1,No ,18
22.310237,73.158921,22.380237,73.228921,00:00:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,18
23.353783,85.326967,23.363783,85.336967,08:50:00,conditions NaN,NaN ,3.0,motorcycle ,0,No ,14
17.431668,78.408321,17.441668,78.418321,09:05:00,conditions Sandstorms,Low ,2.0,electric_scooter ,1,No ,17
18.593481,73.785901,18.723481,73.915901,21:35:00,conditions Cloudy,Jam ,1.0,motorcycle ,1,No ,20
26.766536,75.837333,26.816536,75.887333,23:30:00,conditions Sunny,Low ,1.0,motorcycle ,NaN ,No ,9
22.75004,75.902847,22.82004,75.972847,17:50:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,28
11.02091,76.940432,11.04091,76.960432,08:25:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,16
22.753659,75.903365,22.863659,76.013365,20:10:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,21
12.979166,77.640709,13.059166,77.720709,19:50:00,conditions Fog,Jam ,0.0,motorcycle ,0,No ,39
12.311072,76.654878,12.441072,76.784878,22:45:00,conditions Stormy,Low ,2.0,scooter ,1,No ,18
17.431668,78.408321,17.561668,78.538321,19:50:00,conditions Cloudy,Jam ,0.0,motorcycle ,0,No ,39
17.431668,78.408321,17.471668,78.448321,12:35:00,conditions Sunny,High ,2.0,motorcycle ,0,No ,9
13.049645,80.242268,13.079645,80.272268,23:15:00,conditions Sunny,Low ,1.0,scooter ,1,No ,7
19.103249,72.846749,19.213249,72.956749,23:55:00,conditions Sunny,Low ,0.0,motorcycle ,1,No ,22
13.058616,80.264151,13.168616,80.374151,18:05:00,conditions Windy,Medium ,1.0,scooter ,1,No ,26
11.006686,76.951736,11.096686,77.041736,22:35:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,13
12.972161,77.596014,13.022161,77.646014,21:20:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,17
10.027014,76.308053,10.057014,76.338053,20:45:00,conditions Fog,Jam ,2.0,scooter ,1,No ,22
21.149669,72.772629,21.179669,72.802629,21:20:00,conditions Windy,Jam ,2.0,motorcycle ,1,No ,16
19.178321,72.834715,19.208321,72.864715,00:00:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,14
0.0,0.0,0.07,0.07,19:10:00,conditions Fog,Medium ,2.0,motorcycle ,1,No ,28
12.933298,77.614293,12.973298,77.654293,12:25:00,conditions Windy,High ,1.0,motorcycle ,1,No ,1
11.022477,76.995667,11.042477,77.015667,11:50:00,conditions Fog,High ,1.0,motorcycle ,1,No ,25
-22.725835,-75.887648,22.785835,75.947648,18:40:00,conditions NaN,NaN ,3.0,scooter ,0,No ,29
23.369746,85.33982,23.479746,85.44982,18:00:00,conditions Sandstorms,Medium ,1.0,motorcycle ,0,No ,9
18.554382,73.798206,18.644382,73.888206,00:05:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,14
23.369746,85.33982,23.429746,85.39982,20:30:00,conditions Sunny,Jam ,2.0,motorcycle ,1,No ,11
22.695207,75.866059,22.805207,75.976059,19:55:00,conditions Windy,Jam ,2.0,electric_scooter ,1,No ,32
12.935662,77.61413,13.045662,77.72413,19:00:00,conditions NaN,NaN ,3.0,electric_scooter ,1,No ,23
19.065838,72.832658,19.195838,72.962658,19:30:00,conditions Sandstorms,Jam ,2.0,scooter ,0,No ,31
0.0,0.0,0.13,0.13,21:55:00,conditions Fog,Jam ,1.0,scooter ,0,No ,25
19.1813,72.836191,19.1913,72.846191,08:20:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,15
-18.520016,-73.830547,18.570016,73.880547,23:50:00,conditions NaN,NaN ,3.0,scooter ,1,No ,20
12.913041,77.683237,12.953041,77.723237,16:45:00,conditions Stormy,Medium ,2.0,electric_scooter ,1,No ,21
22.31279,73.170283,22.40279,73.260283,22:50:00,conditions Sunny,Low ,2.0,motorcycle ,1,No ,22
22.751234,75.88949,22.841234,75.97949,23:40:00,conditions Sunny,Low ,1.0,scooter ,1,No ,26
12.975377,77.696664,13.065377,77.786664,23:15:00,conditions Sandstorms,Low ,2.0,scooter ,1,No ,14
26.913483,75.803139,26.923483,75.813139,09:20:00,conditions Cloudy,Low ,2.0,scooter ,0,No ,2
13.086438,80.220672,13.166438,80.300672,19:30:00,conditions Windy,Jam ,2.0,electric_scooter ,0,No ,8
10.994136,76.963303,11.054136,77.023303,21:35:00,conditions Stormy,Jam ,2.0,scooter ,1,No ,13
30.893234,75.82172,30.913234,75.84172,11:30:00,conditions Windy,High ,2.0,scooter ,1,No ,18
22.753839,75.897429,22.783839,75.927429,23:10:00,conditions Fog,Low ,2.0,motorcycle ,0,No ,5
19.207222,72.972281,19.297222,73.062281,22:25:00,conditions Sunny,Low ,2.0,scooter ,1,No ,21
19.207222,72.972281,19.227222,72.992281,09:45:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,10
26.913987,75.752891,26.953987,75.792891,16:25:00,conditions Stormy,Medium ,2.0,motorcycle ,1,No ,17
